,lat,lon,timestamp,amenity,name,brand:wikidata,official_name,addr:housenumber,brand:wikipedia,opening_hours,cuisine,addr:street,takeaway,brand,operator,website,fuel:octane_91,fuel:octane_89,fuel:diesel,fuel:octane_87,phone,addr:postcode,addr:city,access,toilets:wheelchair,wheelchair,name:en,level,indoor,healthcare,description,source,fuel:octane_94,covered,self_service,addr:unit,name:zh,internet_access,drive_through,surveillance,atm,fee,wikidata,alt_name,shop,outdoor_seating,email,capacity,ref,collection_times,building,leisure,entrance,note,fuel:gasoline,bicycle_parking,alt,smoking,brand:en,brand:zh,url,addr:province,old_name,dispensing,layer,internet_access:fee,name:fr,short_name,payment:credit_cards,payment:debit_cards,delivery,microbrewery,air_conditioning,bar,diet:vegetarian,addr:country,reservation,wikipedia,building:levels,drive_in,surrey:addrid,surrey:date,socket:type1,drink,designation,wifi,source:location,brand:fr,official_name:en,official_name:fr,shop:computer,shop:photo,shop:electronics,source:name,name:vi,alt_name:en,alt_name:vi,membership,source:position,operator:wikidata,operator:wikipedia,website:fr,int_name,seating,phone:CA,authentication,socket:tesla_supercharger:output,source:addr
3049,49.2476624,-122.8910643,2019-11-28T08:53:16.000-08:00,cafe,Sharetea,Q64827032,,435Q,,,bubble_tea,North Road,yes,Sharetea,,,,,,,,,Coquitlam,,,,Sharetea,,,,,,,,,,歇腳亭,,,,,,,,,,,,,,,,,,,,,,,,,BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3066,49.1775402,-123.121754,2020-04-17T21:26:32.000-07:00,bank,RBC,Q735261,Royal Bank of Canada,4791,en:Royal Bank of Canada,,,McClelland Road,,RBC,,,,,,,,,Richmond,,,,,,,,,,,,,1605,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3067,49.177561,-123.1230462,2020-04-17T21:26:32.000-07:00,bank,TD Bank,Q7669891,,,"en:TD Bank, N.A.",,,,,TD Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3068,49.177712,-123.1205729,2020-04-17T21:26:32.000-07:00,pharmacy,Walmart Pharmacy,Q483551,,,en:Walmart,,,,,Walmart,Walmart,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,49.2253128,-123.0543177,2019-11-07T19:56:30.000-08:00,pharmacy,Shoppers Drug Mart,Q1820137,,102-2607,en:Shoppers Drug Mart,,,East 49th Avenue,,Shoppers Drug Mart,,,,,,,,,Vancouver,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091,49.2716748,-123.0947341,2020-06-11T20:24:10.000-07:00,fast_food,Subway,Q244457,,428,en:Subway (restaurant),,sandwich,Terminal Avenue,yes,Subway,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,49.2717323,-123.0948814,2020-06-11T20:24:10.000-07:00,fast_food,Taco Del Mar,Q7673972,,420,en:Taco del Mar,,mexican,Terminal Avenue,yes,Taco Del Mar,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,49.3237469,-123.1108931,2019-09-13T13:57:03.000-07:00,fast_food,Quiznos,Q1936229,,1303,en:Quiznos,,sandwich,Marine Drive,yes,Quiznos,,,,,,,,,District of North Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3098,49.3240623,-123.1087802,2019-09-13T13:57:03.000-07:00,restaurant,White Spot,Q7995414,,107-1226,en:White Spot,,burger,Marine Drive,,White Spot,,,,,,,,,District of North Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,49.3240543,-123.1080078,2019-12-27T00:25:12.000-08:00,bank,TD Canada Trust,Q1080670,,101-1226,en:TD Canada Trust,,,Marine Drive,,TD Canada Trust,,,,,,,,,District of North Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,49.3240384,-123.1104877,2019-12-27T00:25:12.000-08:00,bank,Vancity,Q7914085,Vancouver City Savings Credit Union,1290,en:Vancity,,,Marine Drive,,Vancity,,,,,,,,,District of North Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3121,49.2106756,-123.140807,2019-05-29T17:48:57.000-07:00,bank,Scotiabank,Q451476,,,en:Scotiabank,,,,,Scotiabank,,,,,,,,,,,,,Scotiabank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3156,49.1953403,-123.1828912,2019-09-14T05:00:22.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,,en:Starbucks,,coffee_shop,,yes,Starbucks,,,,,,,,,,,,,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3175,49.2801002,-122.7997098,2020-01-17T07:58:29.000-08:00,cafe,Starbucks,Q37158,Starbucks Coffee,,en:Starbucks,,coffee_shop,,yes,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3176,49.2788724,-122.7975011,2020-01-17T07:58:29.000-08:00,cafe,Tim Hortons,Q175106,,,en:Tim Hortons,,coffee_shop,,yes,Tim Hortons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220,49.2372522,-123.0325583,2019-09-13T13:57:02.000-07:00,fast_food,Subway,Q244457,,5218,en:Subway (restaurant),,sandwich,Joyce Street,yes,Subway,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3235,49.2545259,-123.0213204,2019-10-29T17:29:00.000-07:00,fast_food,Subway,Q244457,,101-3790,en:Subway (restaurant),,sandwich,Canada Way,yes,Subway,,,,,,,,,Burnaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3238,49.2910385,-123.1350396,2019-09-13T13:57:02.000-07:00,bank,CIBC,Q666694,,1720,en:Canadian Imperial Bank of Commerce,,,Robson Street,,CIBC,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3268,49.2246333,-122.9883605,2019-09-13T13:57:03.000-07:00,cafe,Chatime,Q16829306,,5216,en:Chatime,,bubble_tea,Kingsway,yes,Chatime,,,,,,,,,Burnaby,,,,Chatime,,,,,,,,,,日出茶太,,,,,,,,,,,,,,,,,,,,,,Chatime,日出茶太,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3274,49.2172533,-122.93134739999999,2019-07-10T04:41:29.000-07:00,fuel,Petro-Canada,Q1208279,,,en:Petro-Canada,,,,,Petro-Canada,Petro-Canada,http://retail.petro-canada.ca/,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3275,49.2121909,-122.9187856,2019-07-02T01:10:30.000-07:00,bank,Vancity,Q7914085,Vancouver City Savings Credit Union,,en:Vancity,,,,,Vancity,Vancity,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3281,49.2308106,-123.0908083,2019-04-05T08:40:30.000-07:00,fast_food,Little Caesars,Q1393809,,5927,en:Little Caesars,,pizza,Fraser Street,,Little Caesars,,https://littlecaesars.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3284,49.2335124,-122.8624542,2019-04-01T19:47:21.000-07:00,fast_food,McDonald's,Q38076,,,en:McDonald's,,burger,,,McDonald's,,http://www.mcdonalds.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3308,49.0749702,-122.647759,2020-03-23T04:38:24.000-07:00,fuel,Chevron,Q319642,,4025,en:Chevron Corporation,,,208 Street,,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3313,49.1933933,-123.1794707,2019-09-14T05:00:22.000-07:00,car_rental,Avis,Q791136,,3880,en:Avis Car Rental,,,Grant McConachie Way,,Avis,,,,,,,,,,,,,Avis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3323,49.3280489,-123.140266,2019-10-29T17:29:30.000-07:00,bank,RBC,Q735261,Royal Bank of Canada,,en:Royal Bank of Canada,,,,,RBC,,,,,,,,,,,,,RBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3331,49.0315972,-122.8040299,2019-11-25T13:07:57.000-08:00,pharmacy,Shoppers Drug Mart,Q1820137,,15105,en:Shoppers Drug Mart,Mo-Su 08:00-00:00,,16 Avenue,,Shoppers Drug Mart,,,,,,,,,,,,yes,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3364,49.2846042,-123.1245931,2019-07-14T20:19:12.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,1099,en:Starbucks,Mo-Fr 05:30-00:00; Sa-Su 06:00-00:00,coffee_shop,Robson Street,yes,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3369,49.2287016,-123.0013644,2019-09-13T13:57:00.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,4698,en:Starbucks,,coffee_shop,Kingsway,yes,Starbucks,,,,,,,,,Burnaby,,,,Starbucks,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3420,49.2230985,-122.9821688,2019-07-02T01:21:58.000-07:00,restaurant,Denny's,Q1189695,,,en:Denny's,,american,,,Denny's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3424,49.2201737,-122.9743032,2019-07-02T01:21:58.000-07:00,fuel,Chevron,Q319642,,,en:Chevron Corporation,,,,,Chevron,Chevron,https://www.chevron.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436,49.2566232,-122.7471301,2019-09-24T15:52:27.000-07:00,restaurant,Freshii,Q5503051,,2325,en:Freshii,,salad,Ottawa Street,,Freshii,,https://www.starbucks.com/,,,,,,,Port Coquitlam,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437,49.255495,-122.7466809,2019-09-10T18:06:48.000-07:00,restaurant,White Spot,Q7995414,,,en:White Spot,,burger,,,White Spot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3444,49.2087716,-123.1408605,2019-09-13T13:56:58.000-07:00,bank,RBC,Q735261,Royal Bank of Canada,8585,en:Royal Bank of Canada,,,Granville Street,,RBC,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457,49.2789586,-123.1212246,2019-09-13T13:56:58.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,960,en:Starbucks,,coffee_shop,Seymour Street,yes,Starbucks,,,,,,,,,Vancouver,,,,,,,,,,,,,,,wlan,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3475,49.2834485,-123.1221671,2020-03-11T04:34:50.000-07:00,pharmacy,Shoppers Drug Mart,Q1820137,,,en:Shoppers Drug Mart,Mo-Su 08:00-00:00,,Burrard Street,,Shoppers Drug Mart,,,,,,,,,Vancouver,,,,,,,pharmacy,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3513,49.057156,-122.2740055,2019-09-28T16:10:55.000-07:00,fast_food,Panago,Q17111672,,,en:Panago,"Su-Th,PH 11:00-00:00; Fr-Sa 11:00-01:00",pizza,,yes,Panago,,https://panago.com/,,,,,+1-604-310-0001,,,,,,,,,,,,,,,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516,49.1916367,-123.1082284,2020-02-19T03:52:44.000-08:00,post_office,Bridgeport,Q1032001,,,en:Canada Post,,,,,Canada Post,Canada Post,,,,,,,V6X 3R0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,49.2584009,-122.9555106,2019-09-02T22:08:26.000-07:00,fast_food,Subway,Q244457,,101-2900,en:Subway (restaurant),Mo-Fr 07:00-00:00; Sa 08:00-00:00; Su 09:00-23:00,sandwich,Bainbridge Avenue,yes,Subway,,,,,,,+1-604-420-7822,V5A 2S8,Burnaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3627,49.2325969,-123.0348649,2020-02-19T05:17:16.000-08:00,post_office,Wessex,Q1032001,,3328,en:Canada Post,Mo-Fr 09:00-21:00; Sa 09:00-19:00; Su 12:00-16:00,,Kingsway,,Canada Post,Canada Post,,,,,,+1-604-448-4828,V5R 5K0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3665,49.2711884,-123.1057872,2019-11-22T23:30:51.000-08:00,post_box,Canada Post,Q1032001,,,en:Canada Post,,,,,Canada Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3716,49.1047695,-122.8042283,2019-09-23T20:08:40.000-07:00,fast_food,McDonald's,Q38076,,15145,en:McDonald's,,burger,Highway 10,yes,McDonald's,,,,,,,,,,,,,McDonald's,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3723,49.2273867,-122.9997206,2019-06-17T23:21:22.000-07:00,fast_food,McDonald's,Q38076,,4700,en:McDonald's,24/7,burger,Kingsway,yes,McDonald's,,http://www.mcdonalds.ca/,,,,,+1-604-718-1005,,,,,yes,,0,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3724,49.2274236,-122.9999891,2019-06-17T23:21:22.000-07:00,cafe,Tim Hortons,Q175106,,4700,en:Tim Hortons,Su-Sa 06:30-23:00,coffee_shop,Kingsway,yes,Tim Hortons,,https://www.timhortons.com/,,,,,+1-604-439-0027,,,,,yes,,0,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3726,49.2260687,-123.0020678,2019-07-07T03:58:25.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,4700,en:Starbucks,,coffee_shop,Kingsway,yes,Starbucks,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3731,49.1766197,-122.8015928,2020-06-20T09:22:50.000-07:00,fast_food,Subway,Q244457,,,en:Subway (restaurant),,sandwich,,yes,Subway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3733,49.1020894,-122.6457196,2020-01-07T16:31:47.000-08:00,cafe,Starbucks,Q37158,Starbucks Coffee,20831,en:Starbucks,Mo-Fr 05:00-21:30; Sa-Su 05:30-21:30,coffee_shop,Fraser Highway,yes,Starbucks,,https://www.starbucks.ca/,,,,,+1-604-532-0922,,,,,,Starbucks,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3811,49.2871644,-123.1197099,2019-07-14T20:19:12.000-07:00,fast_food,Quiznos,Q1936229,,,en:Quiznos,,sandwich,,yes,Quiznos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3813,49.3329498,-123.0884842,2019-09-12T16:33:25.000-07:00,fast_food,McDonald's,Q38076,,,en:McDonald's,,burger,,yes,McDonald's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3830,49.2293878,-123.0904982,2019-11-07T19:56:30.000-08:00,restaurant,Pizza Hut,Q191615,,,en:Pizza Hut,,pizza,,,Pizza Hut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3838,49.2266652,-123.0049363,2019-06-17T23:21:22.000-07:00,cafe,Tim Hortons,Q175106,,,en:Tim Hortons,,coffee_shop,,yes,Tim Hortons,,,,,,,,,,,,,Tim Hortons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3839,49.2263872,-123.0042373,2019-06-17T23:21:22.000-07:00,fast_food,Subway,Q244457,,,en:Subway (restaurant),,sandwich,,yes,Subway,,,,,,,,,,,,,Subway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3840,49.2268102,-123.0040761,2019-03-18T03:17:29.000-07:00,restaurant,Boston Pizza,Q894578,,,en:Boston Pizza,,pizza,,,Boston Pizza,,,,,,,,,,,,,Boston Pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3842,49.2262624,-123.0039692,2019-07-07T03:58:25.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,,en:Starbucks,,coffee_shop,,yes,Starbucks,,,,,,,,,,,,,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3848,49.226408,-123.0036228,2019-07-07T03:58:25.000-07:00,restaurant,Freshii,Q5503051,,,en:Freshii,,salad,,,Freshii,,,,,,,,,,,,,Freshii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3861,49.2260065,-123.0023569,2019-06-17T23:21:22.000-07:00,fast_food,Chipotle,Q465751,Chipotle Mexican Grill,,en:Chipotle Mexican Grill,,mexican,,yes,Chipotle,,,,,,,,,,,,,Chipotle Mexican Grill,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3863,49.2257698,-122.9969729,2019-08-24T15:19:56.000-07:00,fast_food,Booster Juice,Q4943796,,,en:Booster Juice,,juice,,yes,Booster Juice,,,,,,,,,,,,,Booster Juice,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3869,49.2257262,-122.9981896,2019-07-05T05:09:00.000-07:00,bank,BMO,Q806693,Bank of Montreal,,en:Bank of Montreal,,,,,BMO,,,,,,,,,,,,,BMO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3873,49.2606246,-123.1389371,2020-03-18T21:48:26.000-07:00,bank,TD Canada Trust,Q1080670,,2801,en:TD Canada Trust,Mo-We 08:00-18:00; Th-Fr 08:00-20:00; Sa 08:00-16:00,,Granville Street,,TD Canada Trust,,,,,,,,,,,,yes,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3874,49.2631873,-123.1357151,2019-08-29T18:25:42.000-07:00,fuel,Esso,Q867662,,1398,en:Esso,,,West Broadway,,Esso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3875,49.2632255,-123.1333895,2019-08-29T18:25:42.000-07:00,restaurant,Denny's,Q1189695,,1296,en:Denny's,,american,West Broadway,,Denny's,,,,,,,+1-604-731-9033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3876,49.2434728,-123.0621724,2019-09-27T12:19:02.000-07:00,fast_food,KFC,Q524757,,,en:KFC,,chicken,,yes,KFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kentucky Fried Chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3877,49.2422331,-123.0582993,2019-10-28T18:00:55.000-07:00,fuel,Petro-Canada,Q1208279,,,en:Petro-Canada,,,,,Petro-Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3878,49.2455618,-123.065501,2019-10-28T18:00:55.000-07:00,bank,TD Canada Trust,Q1080670,,,en:TD Canada Trust,,,,,TD Canada Trust,,,,,,,,,,,,,,,,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3883,49.2220062,-123.0654991,2019-07-04T05:52:54.000-07:00,fuel,Husky,Q702049,,6808,en:Husky Energy,,,Victoria Drive,,Husky,,,,,,,+1-604-327-9691,V5P 3Y7,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3886,49.2251239,-123.0535019,2019-11-07T19:56:30.000-08:00,cafe,Starbucks,Q37158,Starbucks Coffee,,en:Starbucks,,coffee_shop,,yes,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3890,49.244615,-123.1015349,2019-09-24T20:00:54.000-07:00,bank,CIBC,Q666694,,,en:Canadian Imperial Bank of Commerce,Mo-Th 09:30-17:00; Fr 09:30-19:00; Sa 09:00-16:00,,,,CIBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3896,49.225652,-123.0911079,2019-11-07T19:56:30.000-08:00,bank,TD Canada Trust,Q1080670,,,en:TD Canada Trust,,,,,TD Canada Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3897,49.2253293,-123.0909661,2019-11-07T19:56:30.000-08:00,bank,RBC,Q735261,Royal Bank of Canada,,en:Royal Bank of Canada,,,,,RBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3902,49.2072816,-123.1401928,2019-05-29T17:48:57.000-07:00,fuel,Shell,Q154950,,8686,en:Royal Dutch Shell,,,Granville Street,,Shell,Shell,https://www.shell.ca/,yes,yes,,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3912,49.2799372,-123.1073562,2019-10-31T00:54:26.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,,en:Starbucks,Mo-Fr 05:30-22:00; Sa 06:00-22:00; Su 06:00-21:00,coffee_shop,,yes,Starbucks,,,,,,,,,,,,yes,,0,,,,,,,,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
